-33.53779310000001,-70.62067800000001,Metropolitana,13,La Granja,13111,122557,5,8,16,24,26,36,46,37.5
-33.5855661,-70.6285838,Metropolitana,13,La Pintana,13112,189335,-,10,13,18,25,39,55,29.0
-33.4411269,-70.5340591,Metropolitana,13,La Reina,13113,100252,24,26,30,35,44,52,54,53.9
-33.2827093,-70.879328,Metropolitana,13,Lampa,13302,126898,10,10,13,14,18,26,37,29.2
-33.4087844,-70.567069,Metropolitana,13,Las Condes,13114,330759,181,208,224,258,266,281,296,89.5
-33.352669,-70.518517,Metropolitana,13,Lo Barnechea,13115,124076,68,78,85,97,105,110,116,93.5
-33.5220498,-70.690565,Metropolitana,13,Lo Espejo,13116,103865,4,7,9,15,23,34,48,46.2
-33.4442688,-70.7233493,Metropolitana,13,Lo Prado,13117,104403,14,18,20,25,32,35,43,41.2
-33.4851471,-70.5992005,Metropolitana,13,Macul,13118,134635,10,15,23,34,37,43,49,36.4
-33.5105866,-70.7572607,Metropolitana,13,Maipu,13119,578605,43,55,64,83,106,167,203,35.1
-33.51766920000001,-71.1239221,Metropolitana,13,Maria Pinto,13504,14926,-,-,-,-,-,-,-,0.0
-33.6858668,-71.2180485,Metropolitana,13,Melipilla,13501,141612,6,8,9,11,12,16,17,12.0
-33.4566678,-70.5978415,Metropolitana,13,Nunoa,13120,250192,67,84,93,107,118,155,171,68.3
-33.5695362,-70.8156717,Metropolitana,13,Padre Hurtado,13604,74188,10,11,14,16,18,20,26,35.0
-33.8086235,-70.7392929,Metropolitana,13,Paine,13404,82766,-,-,-,-,-,7,8,9.7
-33.4940901,-70.67650259999999,Metropolitana,13,Pedro Aguirre Cerda,13121,107803,7,13,13,16,19,36,54,50.1
-33.6033478,-70.8856016,Metropolitana,13,Penaflor,13605,101058,10,13,13,18,18,20,25,24.7
-33.4719116,-70.5627854,Metropolitana,13,Penalolen,13122,266798,31,46,54,65,78,98,131,49.1
-33.6874736,-70.5883812,Metropolitana,13,Pirque,13202,30433,-,-,-,4,4,9,10,32.9
-33.4314474,-70.6093325,Metropolitana,13,Providencia,13123,157749,82,87,94,104,115,129,136,86.2
-33.4421135,-70.7640644,Metropolitana,13,Pudahuel,13124,253139,17,25,32,44,52,67,78,30.8
-33.6186082,-70.5906057,Metropolitana,13,Puente Alto,13201,645909,45,58,76,119,166,239,322,49.9
-33.3576747,-70.72927179999999,Metropolitana,13,Quilicura,13125,254694,17,29,33,51,57,79,94,36.9
-33.4317378,-70.6923917,Metropolitana,13,Quinta Normal,13126,136368,21,25,35,41,57,69,84,61.6
-33.4061916,-70.6336176,Metropolitana,13,Recoleta,13127,190075,17,23,32,44,52,61,73,38.4
-33.4063601,-70.7279965,Metropolitana,13,Renca,13128,160847,9,14,18,19,22,28,42,26.1
-33.5854485,-70.69873609999999,Metropolitana,13,San Bernardo,13401,334836,32,41,53,74,79,117,140,41.8
-33.496202,-70.6283361,Metropolitana,13,San Joaquin,13129,103485,13,24,28,36,42,52,58,56.0
-33.643169,-70.345207,Metropolitana,13,San Jose de Maipo,13203,18644,-,-,-,-,-,4,4,21.5
-33.4923545,-70.651797,Metropolitana,13,San Miguel,13130,133059,25,32,39,49,56,69,86,64.6
-33.8950912,-71.45637789999999,Metropolitana,13,San Pedro,13505,11953,-,-,-,-,-,-,-,0.0
-33.5510207,-70.6464256,Metropolitana,13,San Ramon,13131,86510,-,6,9,9,12,18,20,23.1
-33.4488897,-70.6692655,Metropolitana,13,Santiago,13101,503147,127,156,173,234,271,321,375,74.5
